level_0,level_1,date,symbol,close,dominant_id,exchange,high,low,open,trading_code,trading_date,underlying_symbol,volume
LC2505,145,2024-12-20 10:35:00,LC2505,77440.0,LC2505,GFEX,77520.0,77420.0,77520.0,lc2505,20241220,LC,921.0
LC2505,146,2024-12-20 10:34:00,LC2505,77520.0,LC2505,GFEX,77580.0,77520.0,77560.0,lc2505,20241220,LC,296.0
LC2505,147,2024-12-20 10:33:00,LC2505,77560.0,LC2505,GFEX,77620.0,77560.0,77600.0,lc2505,20241220,LC,201.0
LC2505,148,2024-12-20 10:32:00,LC2505,77600.0,LC2505,GFEX,77620.0,77560.0,77580.0,lc2505,20241220,LC,592.0
LC2505,149,2024-12-20 10:31:00,LC2505,77560.0,LC2505,GFEX,77620.0,77560.0,77580.0,lc2505,20241220,LC,731.0
LC2505,150,2024-12-20 10:15:00,LC2505,77580.0,LC2505,GFEX,77640.0,77580.0,77580.0,lc2505,20241220,LC,777.0
LC2505,151,2024-12-20 10:14:00,LC2505,77580.0,LC2505,GFEX,77600.0,77560.0,77600.0,lc2505,20241220,LC,313.0
LC2505,152,2024-12-20 10:13:00,LC2505,77580.0,LC2505,GFEX,77640.0,77520.0,77620.0,lc2505,20241220,LC,798.0
LC2505,153,2024-12-20 10:12:00,LC2505,77620.0,LC2505,GFEX,77640.0,77440.0,77480.0,lc2505,20241220,LC,2120.0
LC2505,154,2024-12-20 10:11:00,LC2505,77460.0,LC2505,GFEX,77520.0,77380.0,77400.0,lc2505,20241220,LC,1492.0
LC2505,155,2024-12-20 10:10:00,LC2505,77380.0,LC2505,GFEX,77400.0,77340.0,77380.0,lc2505,20241220,LC,105.0
LC2505,156,2024-12-20 10:09:00,LC2505,77400.0,LC2505,GFEX,77400.0,77340.0,77360.0,lc2505,20241220,LC,156.0
LC2505,157,2024-12-20 10:08:00,LC2505,77360.0,LC2505,GFEX,77380.0,77360.0,77360.0,lc2505,20241220,LC,145.0
LC2505,158,2024-12-20 10:07:00,LC2505,77360.0,LC2505,GFEX,77400.0,77360.0,77400.0,lc2505,20241220,LC,168.0
LC2505,159,2024-12-20 10:06:00,LC2505,77400.0,LC2505,GFEX,77400.0,77340.0,77340.0,lc2505,20241220,LC,296.0
LC2505,160,2024-12-20 10:05:00,LC2505,77360.0,LC2505,GFEX,77380.0,77340.0,77380.0,lc2505,20241220,LC,210.0
LC2505,161,2024-12-20 10:04:00,LC2505,77400.0,LC2505,GFEX,77400.0,77340.0,77360.0,lc2505,20241220,LC,212.0
LC2505,162,2024-12-20 10:03:00,LC2505,77340.0,LC2505,GFEX,77380.0,77340.0,77340.0,lc2505,20241220,LC,195.0
LC2505,163,2024-12-20 10:02:00,LC2505,77320.0,LC2505,GFEX,77380.0,77320.0,77360.0,lc2505,20241220,LC,189.0
LC2505,164,2024-12-20 10:01:00,LC2505,77360.0,LC2505,GFEX,77460.0,77340.0,77400.0,lc2505,20241220,LC,1282.0
LC2505,165,2024-12-20 10:00:00,LC2505,77400.0,LC2505,GFEX,77400.0,77340.0,77340.0,lc2505,20241220,LC,391.0
LC2505,166,2024-12-20 09:59:00,LC2505,77340.0,LC2505,GFEX,77360.0,77320.0,77340.0,lc2505,20241220,LC,370.0
LC2505,167,2024-12-20 09:58:00,LC2505,77340.0,LC2505,GFEX,77340.0,77300.0,77300.0,lc2505,20241220,LC,241.0
LC2505,168,2024-12-20 09:57:00,LC2505,77300.0,LC2505,GFEX,77320.0,77240.0,77300.0,lc2505,20241220,LC,484.0
LC2505,169,2024-12-20 09:56:00,LC2505,77320.0,LC2505,GFEX,77340.0,77300.0,77320.0,lc2505,20241220,LC,135.0
LC2505,170,2024-12-20 09:55:00,LC2505,77320.0,LC2505,GFEX,77380.0,77300.0,77360.0,lc2505,20241220,LC,348.0
LC2505,171,2024-12-20 09:54:00,LC2505,77360.0,LC2505,GFEX,77400.0,77340.0,77400.0,lc2505,20241220,LC,274.0
LC2505,172,2024-12-20 09:53:00,LC2505,77380.0,LC2505,GFEX,77400.0,77320.0,77320.0,lc2505,20241220,LC,762.0
LC2505,173,2024-12-20 09:52:00,LC2505,77320.0,LC2505,GFEX,77340.0,77280.0,77300.0,lc2505,20241220,LC,238.0
LC2505,174,2024-12-20 09:51:00,LC2505,77300.0,LC2505,GFEX,77320.0,77240.0,77240.0,lc2505,20241220,LC,352.0
LC2505,175,2024-12-20 09:50:00,LC2505,77240.0,LC2505,GFEX,77260.0,77220.0,77240.0,lc2505,20241220,LC,153.0
LC2505,176,2024-12-20 09:49:00,LC2505,77240.0,LC2505,GFEX,77240.0,77200.0,77240.0,lc2505,20241220,LC,117.0
LC2505,177,2024-12-20 09:48:00,LC2505,77240.0,LC2505,GFEX,77260.0,77220.0,77240.0,lc2505,20241220,LC,236.0
LC2505,178,2024-12-20 09:47:00,LC2505,77260.0,LC2505,GFEX,77300.0,77240.0,77280.0,lc2505,20241220,LC,224.0
LC2505,179,2024-12-20 09:46:00,LC2505,77280.0,LC2505,GFEX,77280.0,77140.0,77200.0,lc2505,20241220,LC,423.0
LC2505,180,2024-12-20 09:45:00,LC2505,77220.0,LC2505,GFEX,77300.0,77220.0,77300.0,lc2505,20241220,LC,388.0
LC2505,181,2024-12-20 09:44:00,LC2505,77320.0,LC2505,GFEX,77320.0,77240.0,77240.0,lc2505,20241220,LC,541.0
LC2505,182,2024-12-20 09:43:00,LC2505,77240.0,LC2505,GFEX,77280.0,77240.0,77240.0,lc2505,20241220,LC,111.0
LC2505,183,2024-12-20 09:42:00,LC2505,77260.0,LC2505,GFEX,77260.0,77240.0,77260.0,lc2505,20241220,LC,96.0
LC2505,184,2024-12-20 09:41:00,LC2505,77260.0,LC2505,GFEX,77260.0,77200.0,77200.0,lc2505,20241220,LC,196.0
LC2505,185,2024-12-20 09:40:00,LC2505,77220.0,LC2505,GFEX,77240.0,77200.0,77220.0,lc2505,20241220,LC,256.0
LC2505,186,2024-12-20 09:39:00,LC2505,77240.0,LC2505,GFEX,77260.0,77220.0,77240.0,lc2505,20241220,LC,191.0
LC2505,187,2024-12-20 09:38:00,LC2505,77240.0,LC2505,GFEX,77300.0,77240.0,77240.0,lc2505,20241220,LC,262.0
LC2505,188,2024-12-20 09:37:00,LC2505,77260.0,LC2505,GFEX,77300.0,77240.0,77300.0,lc2505,20241220,LC,259.0
LC2505,189,2024-12-20 09:36:00,LC2505,77300.0,LC2505,GFEX,77300.0,77280.0,77300.0,lc2505,20241220,LC,242.0
LC2505,190,2024-12-20 09:35:00,LC2505,77300.0,LC2505,GFEX,77320.0,77260.0,77320.0,lc2505,20241220,LC,256.0
LC2505,191,2024-12-20 09:34:00,LC2505,77320.0,LC2505,GFEX,77320.0,77240.0,77240.0,lc2505,20241220,LC,761.0
LC2505,192,2024-12-20 09:33:00,LC2505,77220.0,LC2505,GFEX,77220.0,77160.0,77200.0,lc2505,20241220,LC,568.0
LC2505,193,2024-12-20 09:32:00,LC2505,77180.0,LC2505,GFEX,77200.0,77120.0,77140.0,lc2505,20241220,LC,427.0
LC2505,194,2024-12-20 09:31:00,LC2505,77140.0,LC2505,GFEX,77160.0,77100.0,77100.0,lc2505,20241220,LC,452.0
LC2505,195,2024-12-20 09:30:00,LC2505,77080.0,LC2505,GFEX,77160.0,77080.0,77140.0,lc2505,20241220,LC,475.0
LC2505,196,2024-12-20 09:29:00,LC2505,77140.0,LC2505,GFEX,77140.0,77020.0,77120.0,lc2505,20241220,LC,1440.0
LC2505,197,2024-12-20 09:28:00,LC2505,77120.0,LC2505,GFEX,77180.0,77120.0,77160.0,lc2505,20241220,LC,589.0
LC2505,198,2024-12-20 09:27:00,LC2505,77160.0,LC2505,GFEX,77260.0,77080.0,77240.0,lc2505,20241220,LC,1803.0
LC2505,199,2024-12-20 09:26:00,LC2505,77240.0,LC2505,GFEX,77360.0,77200.0,77360.0,lc2505,20241220,LC,813.0
LC2505,200,2024-12-20 09:25:00,LC2505,77360.0,LC2505,GFEX,77400.0,77340.0,77360.0,lc2505,20241220,LC,333.0
LC2505,201,2024-12-20 09:24:00,LC2505,77340.0,LC2505,GFEX,77420.0,77340.0,77380.0,lc2505,20241220,LC,528.0
LC2505,202,2024-12-20 09:23:00,LC2505,77360.0,LC2505,GFEX,77380.0,77260.0,77320.0,lc2505,20241220,LC,695.0
LC2505,203,2024-12-20 09:22:00,LC2505,77320.0,LC2505,GFEX,77320.0,77280.0,77320.0,lc2505,20241220,LC,296.0
LC2505,204,2024-12-20 09:21:00,LC2505,77320.0,LC2505,GFEX,77360.0,77240.0,77340.0,lc2505,20241220,LC,940.0
LC2505,205,2024-12-20 09:20:00,LC2505,77340.0,LC2505,GFEX,77340.0,77220.0,77220.0,lc2505,20241220,LC,430.0
LC2505,206,2024-12-20 09:19:00,LC2505,77240.0,LC2505,GFEX,77340.0,77240.0,77300.0,lc2505,20241220,LC,1306.0
LC2505,207,2024-12-20 09:18:00,LC2505,77300.0,LC2505,GFEX,77380.0,77280.0,77380.0,lc2505,20241220,LC,928.0
LC2505,208,2024-12-20 09:17:00,LC2505,77380.0,LC2505,GFEX,77440.0,77340.0,77420.0,lc2505,20241220,LC,766.0
LC2505,209,2024-12-20 09:16:00,LC2505,77440.0,LC2505,GFEX,77440.0,77360.0,77380.0,lc2505,20241220,LC,688.0
LC2505,210,2024-12-20 09:15:00,LC2505,77360.0,LC2505,GFEX,77600.0,77360.0,77500.0,lc2505,20241220,LC,1979.0
LC2505,211,2024-12-20 09:14:00,LC2505,77520.0,LC2505,GFEX,77540.0,77480.0,77480.0,lc2505,20241220,LC,955.0
LC2505,212,2024-12-20 09:13:00,LC2505,77460.0,LC2505,GFEX,77500.0,77420.0,77420.0,lc2505,20241220,LC,1031.0
LC2505,213,2024-12-20 09:12:00,LC2505,77420.0,LC2505,GFEX,77580.0,77400.0,77520.0,lc2505,20241220,LC,1710.0
LC2505,214,2024-12-20 09:11:00,LC2505,77520.0,LC2505,GFEX,77600.0,77280.0,77280.0,lc2505,20241220,LC,3027.0
LC2505,215,2024-12-20 09:10:00,LC2505,77280.0,LC2505,GFEX,77280.0,77160.0,77160.0,lc2505,20241220,LC,1260.0
LC2505,216,2024-12-20 09:09:00,LC2505,77140.0,LC2505,GFEX,77180.0,77120.0,77160.0,lc2505,20241220,LC,620.0
LC2505,217,2024-12-20 09:08:00,LC2505,77180.0,LC2505,GFEX,77260.0,77140.0,77140.0,lc2505,20241220,LC,1502.0
LC2505,218,2024-12-20 09:07:00,LC2505,77120.0,LC2505,GFEX,77140.0,77040.0,77060.0,lc2505,20241220,LC,1291.0
LC2505,219,2024-12-20 09:06:00,LC2505,77080.0,LC2505,GFEX,77120.0,77040.0,77080.0,lc2505,20241220,LC,1093.0
LC2505,220,2024-12-20 09:05:00,LC2505,77080.0,LC2505,GFEX,77160.0,77040.0,77100.0,lc2505,20241220,LC,1595.0
LC2505,221,2024-12-20 09:04:00,LC2505,77080.0,LC2505,GFEX,77100.0,76940.0,76960.0,lc2505,20241220,LC,1291.0
LC2505,222,2024-12-20 09:03:00,LC2505,76940.0,LC2505,GFEX,77020.0,76900.0,76960.0,lc2505,20241220,LC,1926.0
LC2505,223,2024-12-20 09:02:00,LC2505,76940.0,LC2505,GFEX,76980.0,76780.0,76800.0,lc2505,20241220,LC,2254.0
LC2505,224,2024-12-20 09:01:00,LC2505,76800.0,LC2505,GFEX,76820.0,76500.0,76680.0,lc2505,20241220,LC,3633.0
LC2501,0,2024-10-21 15:00:00,LC2501,72450.0,LC2501,GFEX,72450.0,72250.0,72400.0,lc2501,20241021,LC,1928.0
LC2501,1,2024-10-21 14:59:00,LC2501,72400.0,LC2501,GFEX,72600.0,72300.0,72550.0,lc2501,20241021,LC,1669.0
LC2501,2,2024-10-21 14:58:00,LC2501,72600.0,LC2501,GFEX,72600.0,72500.0,72550.0,lc2501,20241021,LC,513.0
LC2501,3,2024-10-21 14:57:00,LC2501,72500.0,LC2501,GFEX,72550.0,72350.0,72350.0,lc2501,20241021,LC,812.0
LC2501,4,2024-10-21 14:56:00,LC2501,72350.0,LC2501,GFEX,72450.0,72350.0,72450.0,lc2501,20241021,LC,1009.0
LC2501,5,2024-10-21 14:55:00,LC2501,72450.0,LC2501,GFEX,72550.0,72400.0,72450.0,lc2501,20241021,LC,772.0
LC2501,6,2024-10-21 14:54:00,LC2501,72450.0,LC2501,GFEX,72500.0,72400.0,72500.0,lc2501,20241021,LC,572.0
LC2501,7,2024-10-21 14:53:00,LC2501,72500.0,LC2501,GFEX,72550.0,72450.0,72450.0,lc2501,20241021,LC,333.0
LC2501,8,2024-10-21 14:52:00,LC2501,72450.0,LC2501,GFEX,72600.0,72450.0,72550.0,lc2501,20241021,LC,806.0
LC2501,9,2024-10-21 14:51:00,LC2501,72500.0,LC2501,GFEX,72650.0,72450.0,72600.0,lc2501,20241021,LC,1202.0
LC2501,10,2024-10-21 14:50:00,LC2501,72600.0,LC2501,GFEX,72650.0,72450.0,72500.0,lc2501,20241021,LC,1281.0
LC2501,11,2024-10-21 14:49:00,LC2501,72450.0,LC2501,GFEX,72500.0,72300.0,72350.0,lc2501,20241021,LC,1028.0
LC2501,12,2024-10-21 14:48:00,LC2501,72300.0,LC2501,GFEX,72350.0,72150.0,72350.0,lc2501,20241021,LC,1266.0
LC2501,13,2024-10-21 14:47:00,LC2501,72300.0,LC2501,GFEX,72400.0,72250.0,72400.0,lc2501,20241021,LC,642.0
LC2501,14,2024-10-21 14:46:00,LC2501,72400.0,LC2501,GFEX,72400.0,72300.0,72400.0,lc2501,20241021,LC,547.0
LC2501,15,2024-10-21 14:45:00,LC2501,72400.0,LC2501,GFEX,72400.0,72300.0,72300.0,lc2501,20241021,LC,537.0
LC2501,16,2024-10-21 14:44:00,LC2501,72350.0,LC2501,GFEX,72400.0,72200.0,72400.0,lc2501,20241021,LC,1103.0
LC2501,17,2024-10-21 14:43:00,LC2501,72400.0,LC2501,GFEX,72400.0,72300.0,72350.0,lc2501,20241021,LC,275.0
LC2501,18,2024-10-21 14:42:00,LC2501,72350.0,LC2501,GFEX,72400.0,72250.0,72400.0,lc2501,20241021,LC,862.0
LC2501,19,2024-10-21 14:41:00,LC2501,72400.0,LC2501,GFEX,72450.0,72300.0,72350.0,lc2501,20241021,LC,592.0
LC2501,20,2024-10-21 14:40:00,LC2501,72350.0,LC2501,GFEX,72350.0,72300.0,72300.0,lc2501,20241021,LC,195.0
LC2501,21,2024-10-21 14:39:00,LC2501,72300.0,LC2501,GFEX,72350.0,72300.0,72350.0,lc2501,20241021,LC,371.0
LC2501,22,2024-10-21 14:38:00,LC2501,72350.0,LC2501,GFEX,72400.0,72200.0,72250.0,lc2501,20241021,LC,959.0
LC2501,23,2024-10-21 14:37:00,LC2501,72250.0,LC2501,GFEX,72400.0,72200.0,72400.0,lc2501,20241021,LC,1557.0
LC2501,24,2024-10-21 14:36:00,LC2501,72350.0,LC2501,GFEX,72550.0,72300.0,72550.0,lc2501,20241021,LC,962.0
LC2501,25,2024-10-21 14:35:00,LC2501,72500.0,LC2501,GFEX,72600.0,72450.0,72600.0,lc2501,20241021,LC,463.0
LC2501,26,2024-10-21 14:34:00,LC2501,72600.0,LC2501,GFEX,72600.0,72450.0,72500.0,lc2501,20241021,LC,276.0
LC2501,27,2024-10-21 14:33:00,LC2501,72500.0,LC2501,GFEX,72600.0,72450.0,72550.0,lc2501,20241021,LC,588.0
LC2501,28,2024-10-21 14:32:00,LC2501,72550.0,LC2501,GFEX,72550.0,72400.0,72400.0,lc2501,20241021,LC,876.0
LC2501,29,2024-10-21 14:31:00,LC2501,72400.0,LC2501,GFEX,72450.0,72300.0,72400.0,lc2501,20241021,LC,1185.0
LC2501,30,2024-10-21 14:30:00,LC2501,72400.0,LC2501,GFEX,72500.0,72400.0,72500.0,lc2501,20241021,LC,452.0
LC2501,31,2024-10-21 14:29:00,LC2501,72500.0,LC2501,GFEX,72500.0,72400.0,72400.0,lc2501,20241021,LC,336.0
LC2501,32,2024-10-21 14:28:00,LC2501,72400.0,LC2501,GFEX,72500.0,72400.0,72450.0,lc2501,20241021,LC,415.0
LC2501,33,2024-10-21 14:27:00,LC2501,72450.0,LC2501,GFEX,72500.0,72350.0,72350.0,lc2501,20241021,LC,621.0
LC2501,34,2024-10-21 14:26:00,LC2501,72400.0,LC2501,GFEX,72450.0,72300.0,72400.0,lc2501,20241021,LC,1901.0
LC2501,35,2024-10-21 14:25:00,LC2501,72450.0,LC2501,GFEX,72600.0,72400.0,72600.0,lc2501,20241021,LC,1127.0
LC2501,36,2024-10-21 14:24:00,LC2501,72600.0,LC2501,GFEX,72600.0,72500.0,72500.0,lc2501,20241021,LC,507.0
LC2501,37,2024-10-21 14:23:00,LC2501,72500.0,LC2501,GFEX,72700.0,72500.0,72550.0,lc2501,20241021,LC,565.0
LC2501,38,2024-10-21 14:22:00,LC2501,72600.0,LC2501,GFEX,72750.0,72550.0,72750.0,lc2501,20241021,LC,737.0
LC2501,39,2024-10-21 14:21:00,LC2501,72750.0,LC2501,GFEX,72850.0,72700.0,72850.0,lc2501,20241021,LC,560.0
LC2501,40,2024-10-21 14:20:00,LC2501,72800.0,LC2501,GFEX,72950.0,72800.0,72850.0,lc2501,20241021,LC,547.0
LC2501,41,2024-10-21 14:19:00,LC2501,72800.0,LC2501,GFEX,72850.0,72750.0,72750.0,lc2501,20241021,LC,282.0
LC2501,42,2024-10-21 14:18:00,LC2501,72750.0,LC2501,GFEX,72850.0,72700.0,72800.0,lc2501,20241021,LC,412.0
LC2501,43,2024-10-21 14:17:00,LC2501,72800.0,LC2501,GFEX,72850.0,72750.0,72800.0,lc2501,20241021,LC,144.0
LC2501,44,2024-10-21 14:16:00,LC2501,72800.0,LC2501,GFEX,72850.0,72750.0,72850.0,lc2501,20241021,LC,374.0
LC2501,45,2024-10-21 14:15:00,LC2501,72850.0,LC2501,GFEX,72950.0,72800.0,72900.0,lc2501,20241021,LC,377.0
LC2501,46,2024-10-21 14:14:00,LC2501,72900.0,LC2501,GFEX,72950.0,72800.0,72800.0,lc2501,20241021,LC,743.0
LC2501,47,2024-10-21 14:13:00,LC2501,72800.0,LC2501,GFEX,72850.0,72700.0,72750.0,lc2501,20241021,LC,470.0
LC2501,48,2024-10-21 14:12:00,LC2501,72700.0,LC2501,GFEX,72800.0,72700.0,72800.0,lc2501,20241021,LC,372.0
LC2501,49,2024-10-21 14:11:00,LC2501,72750.0,LC2501,GFEX,72850.0,72650.0,72650.0,lc2501,20241021,LC,879.0
LC2501,50,2024-10-21 14:10:00,LC2501,72700.0,LC2501,GFEX,72700.0,72500.0,72650.0,lc2501,20241021,LC,1139.0
LC2501,51,2024-10-21 14:09:00,LC2501,72650.0,LC2501,GFEX,72650.0,72600.0,72650.0,lc2501,20241021,LC,307.0
LC2501,52,2024-10-21 14:08:00,LC2501,72600.0,LC2501,GFEX,72650.0,72500.0,72600.0,lc2501,20241021,LC,692.0
LC2501,53,2024-10-21 14:07:00,LC2501,72550.0,LC2501,GFEX,72700.0,72550.0,72650.0,lc2501,20241021,LC,658.0
LC2501,54,2024-10-21 14:06:00,LC2501,72700.0,LC2501,GFEX,72750.0,72600.0,72650.0,lc2501,20241021,LC,817.0
LC2501,55,2024-10-21 14:05:00,LC2501,72700.0,LC2501,GFEX,72750.0,72600.0,72700.0,lc2501,20241021,LC,448.0
LC2501,56,2024-10-21 14:04:00,LC2501,72700.0,LC2501,GFEX,72800.0,72650.0,72700.0,lc2501,20241021,LC,605.0
LC2501,57,2024-10-21 14:03:00,LC2501,72700.0,LC2501,GFEX,72700.0,72500.0,72550.0,lc2501,20241021,LC,1300.0
LC2501,58,2024-10-21 14:02:00,LC2501,72550.0,LC2501,GFEX,72700.0,72400.0,72700.0,lc2501,20241021,LC,2018.0
LC2501,59,2024-10-21 14:01:00,LC2501,72700.0,LC2501,GFEX,72750.0,72600.0,72650.0,lc2501,20241021,LC,732.0
LC2501,60,2024-10-21 14:00:00,LC2501,72750.0,LC2501,GFEX,72750.0,72600.0,72650.0,lc2501,20241021,LC,588.0
LC2501,61,2024-10-21 13:59:00,LC2501,72650.0,LC2501,GFEX,72700.0,72550.0,72700.0,lc2501,20241021,LC,1422.0
LC2501,62,2024-10-21 13:58:00,LC2501,72750.0,LC2501,GFEX,72800.0,72650.0,72650.0,lc2501,20241021,LC,616.0
LC2501,63,2024-10-21 13:57:00,LC2501,72700.0,LC2501,GFEX,72750.0,72650.0,72700.0,lc2501,20241021,LC,540.0
LC2501,64,2024-10-21 13:56:00,LC2501,72750.0,LC2501,GFEX,72800.0,72650.0,72700.0,lc2501,20241021,LC,1260.0
LC2501,65,2024-10-21 13:55:00,LC2501,72650.0,LC2501,GFEX,72900.0,72600.0,72900.0,lc2501,20241021,LC,2764.0
LC2501,66,2024-10-21 13:54:00,LC2501,72900.0,LC2501,GFEX,73200.0,72900.0,73200.0,lc2501,20241021,LC,1246.0
LC2501,67,2024-10-21 13:53:00,LC2501,73200.0,LC2501,GFEX,73250.0,73150.0,73200.0,lc2501,20241021,LC,171.0
LC2501,68,2024-10-21 13:52:00,LC2501,73150.0,LC2501,GFEX,73300.0,73150.0,73200.0,lc2501,20241021,LC,427.0
LC2501,69,2024-10-21 13:51:00,LC2501,73250.0,LC2501,GFEX,73300.0,73200.0,73200.0,lc2501,20241021,LC,164.0
LC2501,70,2024-10-21 13:50:00,LC2501,73200.0,LC2501,GFEX,73300.0,73150.0,73250.0,lc2501,20241021,LC,379.0
LC2501,71,2024-10-21 13:49:00,LC2501,73250.0,LC2501,GFEX,73300.0,73200.0,73200.0,lc2501,20241021,LC,394.0
LC2501,72,2024-10-21 13:48:00,LC2501,73200.0,LC2501,GFEX,73450.0,73200.0,73350.0,lc2501,20241021,LC,491.0
LC2501,73,2024-10-21 13:47:00,LC2501,73350.0,LC2501,GFEX,73500.0,73250.0,73500.0,lc2501,20241021,LC,852.0
LC2501,74,2024-10-21 13:46:00,LC2501,73450.0,LC2501,GFEX,73500.0,73350.0,73350.0,lc2501,20241021,LC,1413.0
LC2501,75,2024-10-21 13:45:00,LC2501,73350.0,LC2501,GFEX,73400.0,73300.0,73300.0,lc2501,20241021,LC,883.0
LC2501,76,2024-10-21 13:44:00,LC2501,73350.0,LC2501,GFEX,73400.0,73150.0,73200.0,lc2501,20241021,LC,1049.0
LC2501,77,2024-10-21 13:43:00,LC2501,73200.0,LC2501,GFEX,73300.0,73150.0,73200.0,lc2501,20241021,LC,539.0
LC2501,78,2024-10-21 13:42:00,LC2501,73250.0,LC2501,GFEX,73300.0,73150.0,73150.0,lc2501,20241021,LC,837.0
LC2501,79,2024-10-21 13:41:00,LC2501,73150.0,LC2501,GFEX,73200.0,73100.0,73150.0,lc2501,20241021,LC,503.0
LC2501,80,2024-10-21 13:40:00,LC2501,73150.0,LC2501,GFEX,73200.0,73100.0,73200.0,lc2501,20241021,LC,450.0
LC2501,81,2024-10-21 13:39:00,LC2501,73200.0,LC2501,GFEX,73200.0,73050.0,73100.0,lc2501,20241021,LC,701.0
LC2501,82,2024-10-21 13:38:00,LC2501,73000.0,LC2501,GFEX,73150.0,73000.0,73050.0,lc2501,20241021,LC,629.0
LC2501,83,2024-10-21 13:37:00,LC2501,73050.0,LC2501,GFEX,73150.0,73000.0,73100.0,lc2501,20241021,LC,401.0
LC2501,84,2024-10-21 13:36:00,LC2501,73050.0,LC2501,GFEX,73100.0,72950.0,72950.0,lc2501,20241021,LC,383.0
LC2501,85,2024-10-21 13:35:00,LC2501,72950.0,LC2501,GFEX,73050.0,72850.0,72850.0,lc2501,20241021,LC,684.0
LC2501,86,2024-10-21 13:34:00,LC2501,72850.0,LC2501,GFEX,72900.0,72800.0,72800.0,lc2501,20241021,LC,833.0
LC2501,87,2024-10-21 13:33:00,LC2501,72850.0,LC2501,GFEX,72950.0,72800.0,72950.0,lc2501,20241021,LC,746.0
LC2501,88,2024-10-21 13:32:00,LC2501,72950.0,LC2501,GFEX,73050.0,72850.0,72950.0,lc2501,20241021,LC,816.0
LC2501,89,2024-10-21 13:31:00,LC2501,72950.0,LC2501,GFEX,73050.0,72700.0,73000.0,lc2501,20241021,LC,2145.0
LC2501,90,2024-10-21 11:30:00,LC2501,73250.0,LC2501,GFEX,73250.0,73050.0,73100.0,lc2501,20241021,LC,656.0
LC2501,91,2024-10-21 11:29:00,LC2501,73050.0,LC2501,GFEX,73100.0,73000.0,73100.0,lc2501,20241021,LC,245.0
LC2501,92,2024-10-21 11:28:00,LC2501,73100.0,LC2501,GFEX,73100.0,72950.0,73100.0,lc2501,20241021,LC,314.0
LC2501,93,2024-10-21 11:27:00,LC2501,73100.0,LC2501,GFEX,73250.0,73050.0,73050.0,lc2501,20241021,LC,694.0
LC2501,94,2024-10-21 11:26:00,LC2501,73050.0,LC2501,GFEX,73050.0,72850.0,72900.0,lc2501,20241021,LC,635.0
LC2501,95,2024-10-21 11:25:00,LC2501,72850.0,LC2501,GFEX,73100.0,72850.0,73100.0,lc2501,20241021,LC,898.0
LC2501,96,2024-10-21 11:24:00,LC2501,73100.0,LC2501,GFEX,73150.0,73100.0,73100.0,lc2501,20241021,LC,251.0
LC2501,97,2024-10-21 11:23:00,LC2501,73100.0,LC2501,GFEX,73150.0,73000.0,73000.0,lc2501,20241021,LC,363.0
LC2501,98,2024-10-21 11:22:00,LC2501,73050.0,LC2501,GFEX,73100.0,73000.0,73050.0,lc2501,20241021,LC,187.0
LC2501,99,2024-10-21 11:21:00,LC2501,73050.0,LC2501,GFEX,73200.0,73000.0,73150.0,lc2501,20241021,LC,635.0
LC2501,100,2024-10-21 11:20:00,LC2501,73150.0,LC2501,GFEX,73150.0,73050.0,73150.0,lc2501,20241021,LC,251.0
LC2501,101,2024-10-21 11:19:00,LC2501,73200.0,LC2501,GFEX,73200.0,73150.0,73150.0,lc2501,20241021,LC,167.0
LC2501,102,2024-10-21 11:18:00,LC2501,73150.0,LC2501,GFEX,73250.0,73150.0,73200.0,lc2501,20241021,LC,250.0
LC2501,103,2024-10-21 11:17:00,LC2501,73200.0,LC2501,GFEX,73300.0,73200.0,73200.0,lc2501,20241021,LC,575.0
LC2501,104,2024-10-21 11:16:00,LC2501,73200.0,LC2501,GFEX,73300.0,73100.0,73250.0,lc2501,20241021,LC,535.0
LC2501,105,2024-10-21 11:15:00,LC2501,73300.0,LC2501,GFEX,73300.0,73100.0,73150.0,lc2501,20241021,LC,657.0
LC2501,106,2024-10-21 11:14:00,LC2501,73150.0,LC2501,GFEX,73150.0,72950.0,72950.0,lc2501,20241021,LC,659.0
LC2501,107,2024-10-21 11:13:00,LC2501,72950.0,LC2501,GFEX,73000.0,72950.0,73000.0,lc2501,20241021,LC,88.0
LC2501,108,2024-10-21 11:12:00,LC2501,73000.0,LC2501,GFEX,73050.0,72900.0,72950.0,lc2501,20241021,LC,259.0
LC2501,109,2024-10-21 11:11:00,LC2501,72950.0,LC2501,GFEX,73100.0,72900.0,73050.0,lc2501,20241021,LC,689.0
LC2501,110,2024-10-21 11:10:00,LC2501,73050.0,LC2501,GFEX,73150.0,73000.0,73150.0,lc2501,20241021,LC,282.0
LC2501,111,2024-10-21 11:09:00,LC2501,73050.0,LC2501,GFEX,73100.0,73000.0,73100.0,lc2501,20241021,LC,370.0
LC2501,112,2024-10-21 11:08:00,LC2501,73100.0,LC2501,GFEX,73200.0,73000.0,73050.0,lc2501,20241021,LC,827.0
LC2501,113,2024-10-21 11:07:00,LC2501,73050.0,LC2501,GFEX,73100.0,73000.0,73050.0,lc2501,20241021,LC,1004.0
LC2501,114,2024-10-21 11:06:00,LC2501,73050.0,LC2501,GFEX,73050.0,72800.0,72850.0,lc2501,20241021,LC,681.0
